data,chuva_mm,vazao,temp_media,temp_max,temp_min,umidade_media,vento_medio,chuva_3d,chuva_7d,chuva_14d,chuva_30d,api_7d,api_30d,vazao_lag1,vazao_lag2,chuva_lag1,chuva_lag2,target
1997-06-12,0.0,1.62,16.8,20.7,14.0,91.8,1.3,0.0,5.699999999999997,5.7,10.100000000000001,2.52912028125,4.372371868018285,1.47,1.5,0.0,0.0,2.06
1997-06-13,0.0,2.06,18.8,25.4,13.6,79.5,0.8,0.0,5.699999999999997,5.7,10.100000000000001,2.1497522390624995,3.9351346812164567,1.62,1.47,0.0,0.0,1.56
1997-06-14,0.0,1.56,19.7,25.7,14.2,73.8,1.0,0.0,0.0,5.7,10.100000000000001,1.8272894032031246,3.541621213094811,2.06,1.62,0.0,0.0,1.75
1997-06-15,0.0,1.75,18.2,22.0,15.1,83.8,1.8,0.0,0.0,5.7,10.100000000000001,0.0,3.18745909178533,1.56,2.06,0.0,0.0,2.66
1997-06-16,0.0,2.66,18.4,21.9,15.8,88.0,1.6,0.0,0.0,5.7,10.100000000000001,0.0,2.868713182606797,1.75,1.56,0.0,0.0,3.41
1997-06-17,2.4,3.41,19.3,25.1,14.8,72.3,1.0,2.4,2.3999999999999964,8.1,12.5,0.0,2.5818418643461176,2.66,1.75,0.0,0.0,2.58
1997-06-18,0.0,2.58,20.8,25.7,16.2,65.8,1.6,2.4,2.3999999999999964,8.1,12.5,2.04,4.483657677911506,3.41,2.66,2.4,0.0,1.78
1997-06-19,0.0,1.78,19.9,25.0,17.2,76.8,1.4,2.4,2.3999999999999964,8.1,12.5,1.7339999999999998,4.035291910120355,2.58,3.41,0.0,2.4,1.53
1997-06-20,0.0,1.53,20.8,26.7,15.4,69.8,1.3,0.0,2.3999999999999964,8.1,12.5,1.4738999999999998,3.6317627191083197,1.78,2.58,0.0,0.0,1.48
1997-06-21,0.0,1.48,21.9,28.1,16.7,67.5,1.1,0.0,2.3999999999999964,2.4,12.5,1.2528149999999998,3.268586447197488,1.53,1.78,0.0,0.0,1.47
1997-06-22,0.0,1.47,21.2,26.5,17.2,68.5,0.9,0.0,2.3999999999999964,2.4,12.5,1.0648927499999998,2.9417278024777396,1.48,1.53,0.0,0.0,1.45
1997-06-23,0.0,1.45,21.3,26.9,16.0,59.5,0.5,0.0,2.3999999999999964,2.4,12.5,0.9051588374999998,2.647555022229965,1.47,1.48,0.0,0.0,1.44
1997-06-24,0.0,1.44,20.7,26.6,14.2,65.3,1.1,0.0,0.0,2.4,12.5,0.7693850118749997,2.3827995200069694,1.45,1.47,0.0,0.0,1.44
1997-06-25,0.0,1.44,20.5,26.5,14.8,66.5,0.6,0.0,0.0,2.4,12.5,0.0,2.144519568006272,1.44,1.45,0.0,0.0,1.42
1997-06-26,0.0,1.42,21.1,26.7,14.8,65.0,1.0,0.0,0.0,2.4,12.5,0.0,1.930067611205645,1.44,1.44,0.0,0.0,1.42
1997-06-27,0.0,1.42,20.7,26.9,14.6,61.3,0.3,0.0,0.0,2.4,12.5,0.0,1.7370608500850806,1.42,1.44,0.0,0.0,1.4
1997-06-28,0.0,1.4,20.4,26.7,15.0,61.8,0.1,0.0,0.0,2.4,8.1,0.0,1.5633547650765725,1.42,1.42,0.0,0.0,1.39
1997-06-29,0.0,1.39,20.5,26.9,15.6,60.0,2.3,0.0,0.0,2.4,8.1,0.0,1.239150301799059,1.4,1.42,0.0,0.0,1.39
1997-06-30,0.0,1.39,20.3,26.1,14.0,57.8,0.7,0.0,0.0,2.4,8.1,0.0,1.1152352716191531,1.39,1.4,0.0,0.0,1.38
1997-07-01,0.0,1.38,20.1,24.7,16.0,66.8,1.6,0.0,0.0,0.0,8.1,0.0,1.0037117444572377,1.39,1.39,0.0,0.0,1.38
1997-07-02,0.0,1.38,18.9,23.1,16.4,71.5,1.4,0.0,0.0,0.0,8.1,0.0,0.903340570011514,1.38,1.39,0.0,0.0,1.38
1997-07-03,0.0,1.38,20.1,26.6,14.6,64.5,1.0,0.0,0.0,0.0,8.1,0.0,0.8130065130103625,1.38,1.38,0.0,0.0,1.36
1997-07-04,0.0,1.36,21.3,27.3,15.6,58.3,0.7,0.0,0.0,0.0,8.1,0.0,0.7317058617093264,1.38,1.38,0.0,0.0,1.36
1997-07-05,0.0,1.36,20.5,24.5,18.0,61.0,2.6,0.0,0.0,0.0,8.1,0.0,0.6585352755383937,1.36,1.38,0.0,0.0,1.34
1997-07-06,0.0,1.34,19.0,24.1,15.5,64.0,2.1,0.0,0.0,0.0,8.1,0.0,0.5926817479845544,1.36,1.36,0.0,0.0,1.34
1997-07-07,0.0,1.34,20.1,25.1,15.0,65.5,1.3,0.0,0.0,0.0,2.4,0.0,0.5334135731860989,1.34,1.36,0.0,0.0,1.33
1997-07-08,0.0,1.33,19.7,24.6,16.2,62.5,1.9,0.0,0.0,0.0,2.4,0.0,0.2626055739156298,1.34,1.34,0.0,0.0,1.33
1997-07-09,0.0,1.33,19.3,24.5,16.6,63.8,1.7,0.0,0.0,0.0,2.4,0.0,0.2363450165240668,1.33,1.34,0.0,0.0,1.31
1997-07-10,0.0,1.31,18.9,23.5,14.8,63.5,1.4,0.0,0.0,0.0,2.4,0.0,0.21271051487166015,1.33,1.33,0.0,0.0,1.31
1997-07-11,0.0,1.31,19.7,25.7,13.6,61.0,0.7,0.0,0.0,0.0,2.4,0.0,0.19143946338449414,1.31,1.33,0.0,0.0,1.31
1997-07-13,0.0,1.3,20.6,27.0,14.3,57.5,1.3,0.0,0.0,0.0,2.4,0.0,0.15506596534144027,1.31,1.31,0.0,0.0,1.3
1997-07-14,0.0,1.3,20.6,26.7,15.0,65.3,0.8,0.0,0.0,0.0,2.4,0.0,0.13955936880729622,1.3,1.31,0.0,0.0,1.28
1997-07-15,0.0,1.28,20.9,26.8,15.0,60.5,1.2,0.0,0.0,0.0,2.4,0.0,0.12560343192656662,1.3,1.3,0.0,0.0,1.28
1997-07-16,0.0,1.28,20.8,27.3,15.0,55.5,1.1,0.0,0.0,0.0,2.4,0.0,0.11304308873390996,1.28,1.3,0.0,0.0,1.26
1997-07-17,0.0,1.26,19.9,25.7,15.6,57.0,1.5,0.0,0.0,0.0,0.0,0.0,0.10173877986051896,1.28,1.28,0.0,0.0,1.26
1997-07-18,0.0,1.26,19.7,24.8,15.2,65.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.28,0.0,0.0,1.26
1997-07-19,0.0,1.26,18.3,22.0,15.2,74.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,0.0,0.0,1.25
1997-07-20,0.0,1.25,19.6,24.5,16.0,57.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,0.0,0.0,1.25
1997-07-21,0.0,1.25,19.7,25.7,15.4,64.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.26,0.0,0.0,1.23
1997-07-22,0.0,1.23,18.8,23.3,16.0,75.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,1.23
1997-07-23,0.0,1.23,19.6,25.5,15.2,60.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.25,0.0,0.0,1.23
1997-07-24,0.0,1.23,17.6,22.4,15.0,68.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.23,0.0,0.0,1.22
1997-07-25,0.0,1.22,18.0,22.5,14.0,60.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.23,0.0,0.0,1.22
1997-07-26,0.0,1.22,17.3,22.9,13.2,59.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.23,0.0,0.0,1.22
1997-07-27,0.0,1.22,17.4,23.1,12.9,58.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.22,0.0,0.0,1.2
1997-07-28,0.0,1.2,17.9,23.3,12.2,52.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.22,0.0,0.0,1.2
1997-07-29,0.0,1.2,18.4,25.5,12.0,57.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.22,0.0,0.0,1.19
1997-07-30,0.0,1.19,20.2,27.1,14.6,54.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,1.19
1997-07-31,0.0,1.19,20.3,27.7,15.2,58.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.2,0.0,0.0,1.19
1997-08-01,0.0,1.19,21.7,29.1,15.0,55.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.19,0.0,0.0,1.17
1997-08-02,0.0,1.17,22.4,30.0,15.4,53.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.19,0.0,0.0,1.17
1997-08-03,0.0,1.17,21.6,28.4,15.8,55.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.19,0.0,0.0,1.16
1997-08-04,0.0,1.16,22.1,28.5,15.4,52.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.17,0.0,0.0,1.16
1997-08-05,0.0,1.16,21.5,26.6,16.2,52.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.17,0.0,0.0,1.16
1997-08-06,0.0,1.16,19.6,24.1,17.2,65.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.16,0.0,0.0,1.14
1997-08-07,0.0,1.14,20.1,24.7,16.2,65.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.16,0.0,0.0,1.14
1997-08-08,0.0,1.14,21.4,27.8,15.4,58.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.16,0.0,0.0,1.26
1997-08-09,0.0,1.26,15.6,22.8,12.2,68.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.14,0.0,0.0,1.45
1997-08-10,0.0,1.45,14.6,20.5,9.7,52.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.14,0.0,0.0,1.23
1997-08-11,0.0,1.23,16.3,22.6,9.5,54.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.26,0.0,0.0,1.17
1997-08-12,0.0,1.17,19.0,26.7,11.4,51.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.45,0.0,0.0,1.16
1997-08-13,0.0,1.16,19.9,27.0,14.0,47.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.23,0.0,0.0,1.14
1997-08-14,0.0,1.14,19.0,25.0,14.8,54.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.17,0.0,0.0,1.12
1997-08-15,0.0,1.12,18.5,24.9,14.4,55.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.16,0.0,0.0,1.12
1997-08-16,0.0,1.12,18.3,23.5,13.6,55.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.14,0.0,0.0,1.11
1997-08-17,0.0,1.11,18.0,23.1,14.2,60.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,0.0,0.0,1.11
1997-08-18,0.0,1.11,18.3,23.7,14.6,62.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.12,0.0,0.0,1.09
1997-08-19,0.0,1.09,19.0,24.3,13.4,57.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,0.0,0.0,1.09
1997-08-20,0.0,1.09,20.3,26.9,13.6,52.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1.11,0.0,0.0,1.08
1997-08-21,0.0,1.08,22.3,28.7,14.8,41.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1.09,0.0,0.0,1.08
1997-08-22,0.0,1.08,22.7,29.3,16.2,46.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.09,0.0,0.0,1.06
1997-08-23,0.0,1.06,23.0,29.7,16.2,40.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.08,0.0,0.0,1.06
1997-08-24,0.0,1.06,23.5,30.5,16.6,35.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.08,0.0,0.0,1.06
1997-08-25,0.0,1.06,24.1,30.3,19.0,52.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.06,0.0,0.0,1.05
1997-08-26,0.0,1.05,21.6,26.8,17.2,63.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.06,0.0,0.0,1.05
1997-08-27,0.0,1.05,21.8,27.4,17.2,57.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.06,0.0,0.0,1.05
1997-08-28,0.0,1.05,20.6,25.7,16.5,52.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,0.0,0.0,1.03
1997-08-29,0.0,1.03,21.5,26.9,17.0,47.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,0.0,0.0,1.03
1997-08-30,0.0,1.03,21.8,27.6,16.2,51.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.05,0.0,0.0,1.02
1997-08-31,0.0,1.02,21.8,26.9,18.0,44.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.03,0.0,0.0,1.01
1997-09-01,0.0,1.01,21.7,27.5,16.8,45.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.03,0.0,0.0,1.01
1997-09-02,0.0,1.01,23.0,29.5,17.5,41.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.02,0.0,0.0,1.01
1997-09-03,0.0,1.01,22.8,29.2,16.5,39.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,1.0
1997-09-04,0.0,1.0,24.2,30.7,16.5,36.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,0.99
1997-09-05,0.0,0.99,25.8,32.0,19.0,40.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,1.01
1997-09-06,0.0,1.01,23.7,30.1,20.6,61.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.01
1997-09-07,0.0,1.01,23.8,31.2,17.8,49.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,0.0,1.0
1997-09-08,0.0,1.0,25.1,32.9,18.8,40.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,0.99
1997-09-09,0.0,0.99,26.7,34.9,19.0,35.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,0.99
1997-09-10,0.0,0.99,29.5,35.7,21.6,33.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.01
1997-09-11,0.0,1.01,26.4,33.3,23.0,55.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,1.01
1997-09-12,0.0,1.01,20.6,26.2,17.2,73.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,0.0,0.99
1997-09-13,0.0,0.99,23.6,30.2,17.8,59.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,0.98
1997-09-14,0.0,0.98,25.8,32.2,19.7,47.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.01,0.0,0.0,0.99
1997-09-15,0.0,0.99,27.0,33.8,22.8,56.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.99,0.0,0.0,1.26
1997-09-16,0.0,1.26,23.7,29.6,20.8,67.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98,0.0,0.0,1.88
1997-09-17,0.0,1.88,23.8,30.7,18.2,67.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.99,0.0,0.0,2.23
1997-09-18,0.0,2.23,24.0,32.1,18.4,63.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.26,0.0,0.0,1.75
1997-09-19,0.0,1.75,21.5,27.1,18.2,71.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.88,0.0,0.0,1.28
1997-09-20,0.0,1.28,23.1,30.1,18.2,66.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.23,0.0,0.0,1.37
1997-09-23,0.0,1.36,22.3,26.9,19.4,73.5,2.6,19.2,19.199999999999996,19.2,19.2,15.044999999999998,16.380000000000003,1.6,1.37,9.2,10.0,1.16
1997-09-24,0.0,1.16,23.7,29.9,19.0,64.5,2.2,9.2,19.199999999999996,19.2,19.2,12.788249999999998,14.742,1.36,1.6,0.0,9.2,1.09
1997-09-25,0.0,1.09,22.8,28.4,18.8,80.5,1.1,0.0,19.199999999999996,19.2,19.2,10.870012499999998,13.267800000000001,1.16,1.36,0.0,0.0,1.32
1997-09-26,0.0,1.32,24.0,30.1,20.0,69.0,2.2,0.0,19.199999999999996,19.2,19.2,9.239510624999998,11.94102,1.09,1.16,0.0,0.0,1.7
1997-09-27,0.0,1.7,20.4,23.2,18.5,75.8,3.5,0.0,19.199999999999996,19.2,19.2,7.853584031249999,10.746918,1.32,1.09,0.0,0.0,1.52
1997-09-28,0.0,1.52,21.7,26.7,18.1,69.3,2.2,0.0,9.199999999999996,19.2,19.2,6.675546426562498,9.6722262,1.7,1.32,0.0,0.0,1.21
1997-09-29,0.0,1.21,24.2,30.9,17.6,58.8,2.0,0.0,0.0,19.2,19.2,2.949309212187499,8.705003580000001,1.52,1.7,0.0,0.0,1.14
1997-09-30,0.0,1.14,24.3,29.7,19.5,68.8,1.6,0.0,0.0,19.2,19.2,0.0,7.834503222000002,1.21,1.52,0.0,0.0,1.12
1997-10-01,0.0,1.12,25.0,29.5,21.5,75.8,1.6,0.0,0.0,19.2,19.2,0.0,7.051052899800002,1.14,1.21,0.0,0.0,1.08
1997-10-02,0.0,1.08,25.7,30.9,21.0,52.5,2.5,0.0,0.0,19.2,19.2,0.0,6.345947609820001,1.12,1.14,0.0,0.0,1.05
1997-10-03,0.0,1.05,23.3,30.7,17.5,46.5,2.1,0.0,0.0,19.2,19.2,0.0,5.711352848838001,1.08,1.12,0.0,0.0,1.02
1997-10-04,0.0,1.02,19.4,24.6,16.9,74.0,3.2,0.0,0.0,19.2,19.2,0.0,5.140217563954201,1.05,1.08,0.0,0.0,1.01
1997-10-05,0.0,1.01,22.5,29.0,17.2,63.5,2.2,0.0,0.0,9.2,19.2,0.0,4.626195807558782,1.02,1.05,0.0,0.0,1.0
1997-10-06,0.0,1.0,27.1,33.0,25.0,55.5,1.7,0.0,0.0,0.0,19.2,0.0,4.1635762268029035,1.01,1.02,0.0,0.0,0.99
1997-10-07,0.0,0.99,24.1,31.1,20.7,61.3,2.4,0.0,0.0,0.0,19.2,0.0,3.747218604122613,1.0,1.01,0.0,0.0,0.98
1997-10-08,0.0,0.98,22.2,27.1,19.1,59.3,3.0,0.0,0.0,0.0,19.2,0.0,3.372496743710352,0.99,1.0,0.0,0.0,0.97
1997-10-09,0.0,0.97,21.1,26.7,17.8,54.0,3.0,0.0,0.0,0.0,19.2,0.0,3.0352470693393165,0.98,0.99,0.0,0.0,0.96
1997-10-10,0.0,0.96,23.1,29.1,17.1,46.5,2.2,0.0,0.0,0.0,19.2,0.0,2.7317223624053852,0.97,0.98,0.0,0.0,0.95
1997-10-11,0.0,0.95,25.1,32.0,18.2,44.5,1.4,0.0,0.0,0.0,19.2,0.0,2.458550126164847,0.96,0.97,0.0,0.0,0.96
1997-10-12,0.0,0.96,27.1,33.1,20.9,47.0,1.2,0.0,0.0,0.0,19.2,0.0,2.212695113548362,0.95,0.96,0.0,0.0,0.95
1997-10-13,0.0,0.95,28.0,33.0,24.2,45.8,1.2,0.0,0.0,0.0,19.2,0.0,1.991425602193526,0.96,0.95,0.0,0.0,0.95
1997-10-14,0.0,0.95,27.1,32.0,23.3,48.3,2.0,0.0,0.0,0.0,19.2,0.0,1.7922830419741733,0.95,0.96,0.0,0.0,0.94
1997-10-15,0.0,0.94,26.3,32.5,20.9,52.5,2.1,0.0,0.0,0.0,19.2,0.0,1.6130547377767561,0.95,0.95,0.0,0.0,0.99
1997-10-16,0.0,0.99,25.0,31.9,21.5,67.8,1.7,0.0,0.0,0.0,19.2,0.0,1.4517492639990803,0.94,0.95,0.0,0.0,1.81
1997-10-17,0.0,1.81,20.7,28.0,17.8,82.3,1.8,0.0,0.0,0.0,19.2,0.0,1.3065743375991725,0.99,0.94,0.0,0.0,2.53
1997-10-18,0.0,2.53,17.9,20.5,15.2,80.5,2.4,0.0,0.0,0.0,19.2,0.0,1.1759169038392552,1.81,0.99,0.0,0.0,1.82
1997-10-19,0.0,1.82,18.9,22.3,16.4,74.3,3.5,0.0,0.0,0.0,19.2,0.0,1.0583252134553298,2.53,1.81,0.0,0.0,1.26
1997-10-20,0.0,1.26,20.6,24.9,18.0,72.0,3.2,0.0,0.0,0.0,19.2,0.0,0.9524926921097969,1.82,2.53,0.0,0.0,1.19
1997-10-21,40.2,1.19,19.7,21.9,18.2,92.8,0.4,40.2,40.2,40.2,49.400000000000006,0.0,0.8572434228988172,1.26,1.82,0.0,0.0,1.4
1997-10-22,50.7,1.4,22.6,29.3,18.9,80.3,1.8,90.9,90.9,90.9,90.9,34.17,36.56999865613199,1.19,1.26,40.2,0.0,1.44
1997-10-23,0.0,1.44,23.6,30.7,17.3,52.0,1.8,90.9,90.9,90.9,90.9,72.1395,78.19200000000001,1.4,1.19,50.7,40.2,1.13
1997-10-24,0.0,1.13,23.7,29.9,17.3,50.0,1.3,50.7,90.9,90.9,90.9,61.318574999999996,70.37280000000001,1.44,1.4,0.0,50.7,1.04
1997-10-25,0.0,1.04,25.8,31.9,19.3,50.3,1.5,0.0,90.9,90.9,90.9,52.120788749999996,63.33552,1.13,1.44,0.0,0.0,1.67
1997-10-26,4.7,1.67,22.4,26.6,18.6,85.8,1.3,4.7,95.60000000000001,95.60000000000001,95.60000000000001,44.3026704375,57.001968000000005,1.04,1.13,0.0,0.0,2.34
1997-10-27,0.0,2.34,22.4,26.7,18.2,72.8,1.5,4.7,95.60000000000001,95.60000000000001,95.60000000000001,41.652269871875,55.53177120000001,1.67,1.04,4.7,0.0,1.8
1997-10-28,0.0,1.8,22.8,27.9,19.2,69.8,2.6,4.7,55.400000000000006,95.60000000000001,95.60000000000001,35.40442939109374,49.97859408000001,2.34,1.67,0.0,4.7,1.26
1997-10-29,0.0,1.26,25.8,32.3,19.0,55.5,1.7,0.0,4.7,95.60000000000001,95.60000000000001,19.139645875859372,44.98073467200001,1.8,2.34,0.0,0.0,1.06
1997-10-30,0.0,1.06,27.1,32.5,22.1,51.0,2.3,0.0,4.7,95.60000000000001,95.60000000000001,2.453429375,40.48266120480001,1.26,1.8,0.0,0.0,1.01
1997-10-31,0.0,1.01,26.1,30.9,22.9,56.5,2.8,0.0,4.7,95.60000000000001,95.60000000000001,2.08541496875,36.43439508432001,1.06,1.26,0.0,0.0,0.99
1997-11-01,0.0,0.99,26.7,32.0,21.3,47.3,1.8,0.0,4.7,95.60000000000001,95.60000000000001,1.7726027234374997,32.79095557588801,1.01,1.06,0.0,0.0,0.98
1997-11-02,0.0,0.98,27.3,32.1,22.9,47.8,2.5,0.0,0.0,95.60000000000001,95.60000000000001,1.5067123149218746,29.51186001829921,0.99,1.01,0.0,0.0,0.96
1997-11-03,0.0,0.96,28.3,34.7,22.4,36.5,1.5,0.0,0.0,95.60000000000001,95.60000000000001,0.0,26.560674016469292,0.98,0.99,0.0,0.0,0.95
1997-11-04,0.0,0.95,28.6,34.6,23.0,40.3,2.4,0.0,0.0,55.400000000000006,95.60000000000001,0.0,23.904606614822363,0.96,0.98,0.0,0.0,1.01
1997-11-05,0.0,1.01,24.8,28.4,22.8,64.0,2.8,0.0,0.0,4.7,95.60000000000001,0.0,21.514145953340126,0.95,0.96,0.0,0.0,1.35
1997-11-06,0.0,1.35,25.1,29.1,21.8,64.5,2.0,0.0,0.0,4.7,95.60000000000001,0.0,19.362731358006112,1.01,0.95,0.0,0.0,2.37
1997-11-07,0.0,2.37,25.2,30.2,22.2,66.0,1.4,0.0,0.0,4.7,95.60000000000001,0.0,17.426458222205504,1.35,1.01,0.0,0.0,3.33
1997-11-08,0.0,3.33,24.9,31.8,21.0,73.0,1.0,0.0,0.0,4.7,95.60000000000001,0.0,15.683812399984953,2.37,1.35,0.0,0.0,3.33
1997-11-09,0.0,3.33,26.9,33.5,21.7,59.5,2.0,0.0,0.0,0.0,95.60000000000001,0.0,14.115431159986457,3.33,2.37,0.0,0.0,2.6
1997-11-10,0.0,2.6,26.9,32.1,21.8,61.3,1.8,0.0,0.0,0.0,95.60000000000001,0.0,12.703888043987813,3.33,3.33,0.0,0.0,1.91
1997-11-11,0.0,1.91,28.0,34.6,22.4,57.8,2.0,0.0,0.0,0.0,95.60000000000001,0.0,11.433499239589032,2.6,3.33,0.0,0.0,1.46
1997-11-12,0.0,1.46,28.2,34.5,23.4,52.0,1.6,0.0,0.0,0.0,95.60000000000001,0.0,10.29014931563013,1.91,2.6,0.0,0.0,1.18
1997-11-13,0.0,1.18,26.6,33.5,23.0,64.8,1.6,0.0,0.0,0.0,95.60000000000001,0.0,9.261134384067116,1.46,1.91,0.0,0.0,1.23
1997-11-14,4.5,1.23,25.2,30.7,20.5,70.8,1.3,4.5,4.5,4.5,100.10000000000001,0.0,8.335020945660403,1.18,1.46,0.0,0.0,1.26
1997-11-15,0.0,1.26,24.6,30.3,21.6,73.8,1.7,4.5,4.5,4.5,100.10000000000001,3.8249999999999997,11.551518851094364,1.23,1.18,4.5,0.0,1.12
1997-11-16,1.4,1.12,25.0,29.4,21.0,60.8,2.2,5.9,5.9,5.9,101.5,3.2512499999999998,10.396366965984928,1.26,1.23,0.0,4.5,1.06
1997-11-17,0.0,1.06,25.7,31.1,21.2,54.3,1.6,1.4,5.9,5.9,101.5,3.9535624999999994,10.616730269386435,1.12,1.26,1.4,0.0,1.01
1997-11-18,0.0,1.01,26.3,32.1,21.6,55.3,2.1,1.4,5.9,5.9,101.5,3.360528124999999,9.555057242447791,1.06,1.12,0.0,1.4,1.08
1997-11-19,0.0,1.08,23.9,27.1,22.6,74.3,2.0,0.0,5.9,5.9,101.5,2.85644890625,8.599551518203015,1.01,1.06,0.0,0.0,1.24
1997-11-20,0.0,1.24,24.2,27.7,19.5,66.8,1.9,0.0,5.9,5.9,61.300000000000004,2.4279815703124994,7.739596366382712,1.08,1.01,0.0,0.0,1.19
1997-11-21,0.0,1.19,24.2,28.3,21.0,72.3,1.8,0.0,1.4,5.9,10.6,2.0637843347656246,5.4319246233471175,1.24,1.08,0.0,0.0,1.11
1997-11-22,0.0,1.11,21.8,25.7,19.2,83.3,1.0,0.0,1.4,5.9,10.6,0.5280093218749998,2.954423608914289,1.19,1.24,0.0,0.0,1.1
1997-11-23,21.7,1.1,24.6,30.1,19.8,68.3,0.8,21.7,21.7,27.6,32.3,0.4488079235937499,2.6589812480228603,1.11,1.19,0.0,0.0,1.06
1997-11-24,9.9,1.06,25.1,30.5,20.5,66.0,1.2,31.6,31.6,37.5,42.2,18.445,21.923083123220575,1.1,1.11,21.7,0.0,1.14
1997-11-25,10.3,1.14,23.3,27.7,20.0,75.8,1.7,41.9,41.9,47.8,47.8,24.093249999999998,28.640774810898517,1.06,1.1,9.9,21.7,1.29
1997-11-26,19.4,1.29,23.8,28.3,20.0,73.0,1.6,39.599999999999994,61.3,67.19999999999999,67.19999999999999,29.2342625,34.867382730304506,1.14,1.06,10.3,9.9,1.59
